                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    448,                0.98419,                0.78637,                 1.2679,                0.94201,                0.94151,                 0.9711,                0.76852,                0.82325,                0.44834,                  1.124,              0.0055846,              0.0055846,              0.0055846
                    449,                0.98268,                 0.7833,                 1.2667,                0.94193,                0.94264,                0.97131,                0.76881,                0.82318,                0.44808,                 1.1239,              0.0055747,              0.0055747,              0.0055747
                    450,                 0.9805,                0.78185,                 1.2654,                 0.9416,                0.94331,                0.97134,                 0.7686,                0.82268,                 0.4478,                 1.1235,              0.0055648,              0.0055648,              0.0055648
                    451,                0.98236,                0.78804,                  1.269,                0.94217,                0.94308,                0.97131,                 0.7688,                0.82217,                0.44735,                 1.1231,              0.0055549,              0.0055549,              0.0055549
                    452,                0.98048,                0.78107,                 1.2685,                0.94152,                0.94355,                 0.9713,                0.76877,                 0.8217,                0.44679,                 1.1228,               0.005545,               0.005545,               0.005545
                    453,                0.97776,                0.78047,                 1.2653,                0.94234,                0.94321,                0.97131,                0.76921,                0.82141,                0.44627,                 1.1225,              0.0055351,              0.0055351,              0.0055351
                    454,                0.98111,                0.78247,                 1.2682,                0.94226,                0.94335,                0.97125,                0.76932,                0.82104,                0.44592,                 1.1222,              0.0055252,              0.0055252,              0.0055252
                    455,                0.97908,                0.77958,                 1.2647,                0.94345,                0.94299,                0.97129,                0.76988,                0.82043,                0.44552,                 1.1217,              0.0055153,              0.0055153,              0.0055153
                    456,                0.98446,                0.78216,                 1.2694,                0.93828,                0.94691,                0.97143,                0.77006,                0.82007,                0.44522,                 1.1213,              0.0055054,              0.0055054,              0.0055054
                    457,                 0.9816,                0.78015,                 1.2645,                0.94328,                0.94356,                 0.9715,                0.77056,                0.81953,                0.44481,                  1.121,              0.0054955,              0.0054955,              0.0054955
                    458,                0.97567,                0.77755,                 1.2616,                0.94294,                0.94304,                 0.9715,                0.77023,                 0.8191,                0.44441,                 1.1205,              0.0054856,              0.0054856,              0.0054856
                    459,                0.97472,                0.77684,                 1.2633,                 0.9428,                 0.9426,                0.97148,                0.77024,                0.81859,                0.44417,                 1.1201,              0.0054757,              0.0054757,              0.0054757
                    460,                0.97862,                0.77833,                  1.268,                0.94297,                0.94305,                0.97147,                0.77066,                0.81807,                0.44397,                 1.1196,              0.0054658,              0.0054658,              0.0054658
                    461,                0.97901,                0.78172,                 1.2628,                0.94162,                0.94389,                0.97154,                0.77105,                0.81779,                0.44351,                 1.1193,              0.0054559,              0.0054559,              0.0054559
                    462,                0.97445,                0.77642,                 1.2653,                0.94149,                0.94372,                0.97152,                0.77079,                0.81734,                0.44335,                 1.1189,               0.005446,               0.005446,               0.005446
                    463,                 0.9722,                0.77934,                 1.2609,                0.94237,                0.94368,                0.97162,                0.77115,                0.81719,                0.44299,                 1.1187,              0.0054361,              0.0054361,              0.0054361
                    464,                0.97897,                0.78173,                 1.2664,                0.94266,                0.94389,                0.97167,                0.77137,                0.81697,                0.44264,                 1.1185,              0.0054262,              0.0054262,              0.0054262
                    465,                0.97069,                0.77041,                 1.2614,                 0.9443,                0.94347,                0.97186,                0.77104,                0.81688,                 0.4423,                 1.1185,              0.0054163,              0.0054163,              0.0054163
                    466,                0.97808,                0.77409,                 1.2655,                0.94549,                0.94259,                0.97202,                0.77135,                0.81629,                0.44188,                 1.1179,              0.0054064,              0.0054064,              0.0054064
                    467,                0.97851,                0.77739,                 1.2632,                0.94429,                0.94392,                0.97235,                 0.7712,                0.81568,                 0.4415,                 1.1174,              0.0053965,              0.0053965,              0.0053965
                    468,                0.97497,                0.77661,                  1.263,                0.94326,                0.94461,                0.97224,                0.77182,                0.81516,                0.44098,                  1.117,              0.0053866,              0.0053866,              0.0053866
                    469,                0.97457,                0.77544,                 1.2593,                0.94409,                0.94399,                0.97244,                0.77182,                 0.8148,                 0.4408,                 1.1166,              0.0053767,              0.0053767,              0.0053767
                    470,                0.97071,                0.76792,                 1.2586,                0.94452,                0.94363,                0.97217,                0.77173,                0.81456,                0.44059,                 1.1163,              0.0053668,              0.0053668,              0.0053668
                    471,                0.97679,                0.78092,                 1.2644,                0.94452,                0.94388,                  0.972,                0.77166,                0.81412,                0.44027,                 1.1159,              0.0053569,              0.0053569,              0.0053569
                    472,                0.97083,                0.77048,                 1.2566,                0.94508,                0.94445,                0.97214,                0.77199,                0.81386,                0.44021,                 1.1158,               0.005347,               0.005347,               0.005347
                    473,                0.96811,                0.76983,                 1.2582,                0.94465,                0.94493,                0.97233,                0.77255,                0.81349,                0.43976,                 1.1153,              0.0053371,              0.0053371,              0.0053371
                    474,                0.97419,                0.77542,                 1.2632,                0.94505,                 0.9445,                 0.9724,                0.77254,                0.81295,                0.43941,                 1.1148,              0.0053272,              0.0053272,              0.0053272
                    475,                0.96999,                0.77444,                 1.2553,                0.94504,                0.94511,                0.97243,                0.77295,                0.81261,                0.43897,                 1.1143,              0.0053173,              0.0053173,              0.0053173
                    476,                0.97328,                0.78088,                 1.2613,                0.94586,                0.94456,                0.97242,                0.77395,                0.81251,                0.43869,                  1.114,              0.0053074,              0.0053074,              0.0053074
                    477,                0.96703,                0.77251,                 1.2562,                0.94557,                0.94421,                 0.9726,                 0.7741,                0.81179,                 0.4384,                 1.1133,              0.0052975,              0.0052975,              0.0052975
                    478,                 0.9691,                  0.773,                  1.263,                0.94556,                0.94342,                0.97252,                0.77407,                 0.8115,                0.43817,                  1.113,              0.0052876,              0.0052876,              0.0052876
                    479,                 0.9718,                0.76841,                 1.2555,                0.94488,                0.94375,                0.97276,                0.77428,                0.81101,                0.43799,                 1.1124,              0.0052777,              0.0052777,              0.0052777
                    480,                0.97295,                0.76995,                 1.2602,                0.94573,                0.94342,                0.97274,                0.77458,                0.81041,                0.43806,                 1.1119,              0.0052678,              0.0052678,              0.0052678
                    481,                 0.9698,                0.77198,                 1.2558,                0.94579,                0.94375,                0.97274,                0.77453,                0.80971,                 0.4377,                 1.1113,              0.0052579,              0.0052579,              0.0052579
                    482,                0.96637,                0.76668,                 1.2528,                0.94579,                0.94365,                0.97277,                0.77484,                0.80916,                0.43741,                  1.111,               0.005248,               0.005248,               0.005248
                    483,                0.97068,                0.77047,                  1.261,                0.94597,                0.94397,                0.97272,                 0.7749,                0.80869,                0.43721,                 1.1107,              0.0052381,              0.0052381,              0.0052381
                    484,                0.97389,                0.77005,                 1.2614,                0.94612,                0.94367,                0.97268,                0.77483,                0.80816,                0.43681,                 1.1101,              0.0052282,              0.0052282,              0.0052282
                    485,                0.96425,                0.76076,                 1.2516,                0.94663,                0.94402,                0.97263,                0.77514,                0.80772,                0.43668,                 1.1098,              0.0052183,              0.0052183,              0.0052183
                    486,                0.96623,                0.76649,                  1.255,                0.94642,                0.94433,                0.97271,                0.77547,                0.80713,                0.43658,                 1.1092,              0.0052084,              0.0052084,              0.0052084
                    487,                0.96217,                0.76443,                 1.2513,                0.94634,                0.94369,                0.97274,                0.77536,                0.80685,                0.43634,                  1.109,              0.0051985,              0.0051985,              0.0051985
                    488,                0.97041,                0.77221,                 1.2612,                0.94666,                0.94311,                0.97257,                0.77526,                0.80648,                0.43631,                 1.1086,              0.0051886,              0.0051886,              0.0051886
                    489,                0.96634,                0.76643,                  1.254,                0.94765,                0.94298,                0.97264,                0.77532,                0.80624,                 0.4361,                 1.1083,              0.0051787,              0.0051787,              0.0051787
                    490,                  0.967,                0.76976,                 1.2586,                0.94674,                0.94363,                0.97279,                 0.7757,                0.80572,                0.43583,                 1.1079,              0.0051688,              0.0051688,              0.0051688
                    491,                0.96805,                0.76655,                 1.2564,                0.94654,                0.94295,                0.97257,                0.77562,                0.80536,                0.43549,                 1.1076,              0.0051589,              0.0051589,              0.0051589
                    492,                0.96638,                0.76188,                  1.257,                0.94847,                0.94289,                0.97252,                0.77567,                0.80476,                0.43579,                 1.1072,               0.005149,               0.005149,               0.005149
                    493,                0.96433,                0.75488,                 1.2551,                0.94842,                0.94278,                0.97253,                0.77643,                0.80441,                0.43563,                 1.1067,              0.0051391,              0.0051391,              0.0051391
                    494,                0.96834,                0.76649,                 1.2559,                0.94848,                0.94322,                0.97262,                0.77704,                0.80366,                0.43554,                 1.1063,              0.0051292,              0.0051292,              0.0051292
                    495,                0.96621,                0.76821,                 1.2556,                0.94866,                0.94338,                0.97259,                 0.7772,                0.80337,                0.43539,                  1.106,              0.0051193,              0.0051193,              0.0051193
                    496,                 0.8727,                0.67158,                 1.1949,                0.94946,                 0.9427,                0.97269,                0.77765,                0.80273,                0.43521,                 1.1052,              0.0051094,              0.0051094,              0.0051094
                    497,                0.90723,                0.70102,                  1.218,                0.94915,                0.94347,                 0.9727,                0.77776,                0.80232,                0.43463,                 1.1049,              0.0050995,              0.0050995,              0.0050995
                    498,                0.92291,                0.71787,                  1.226,                0.94977,                0.94289,                0.97283,                0.77776,                0.80181,                0.43413,                 1.1043,              0.0050896,              0.0050896,              0.0050896
                    499,                0.92858,                0.72784,                 1.2342,                0.94832,                0.94432,                 0.9726,                0.77782,                0.80123,                 0.4339,                 1.1036,              0.0050797,              0.0050797,              0.0050797
                    500,                0.93216,                0.72827,                 1.2334,                0.94766,                0.94418,                0.97276,                0.77807,                0.80065,                0.43389,                  1.103,              0.0050698,              0.0050698,              0.0050698
                    501,                0.94241,                0.73894,                 1.2394,                0.94654,                0.94538,                0.97292,                0.77806,                0.80009,                0.43365,                 1.1026,              0.0050599,              0.0050599,              0.0050599
                    502,                0.93511,                0.73276,                 1.2329,                0.94668,                0.94554,                0.97283,                0.77768,                 0.7995,                0.43347,                 1.1022,                0.00505,                0.00505,                0.00505
                    503,                0.94194,                0.74267,                 1.2419,                0.94666,                0.94497,                0.97269,                0.77791,                0.79901,                0.43355,                 1.1018,              0.0050401,              0.0050401,              0.0050401
                    504,                 0.9427,                0.74308,                 1.2428,                0.94595,                0.94473,                 0.9727,                  0.778,                 0.7988,                0.43326,                 1.1016,              0.0050302,              0.0050302,              0.0050302
                    505,                0.94586,                0.74327,                 1.2416,                0.94662,                0.94501,                0.97276,                0.77851,                0.79847,                0.43297,                 1.1013,              0.0050203,              0.0050203,              0.0050203
                    506,                  0.947,                0.74615,                 1.2459,                0.94677,                0.94421,                 0.9728,                0.77901,                0.79809,                0.43271,                  1.101,              0.0050104,              0.0050104,              0.0050104
                    507,                0.94095,                0.74323,                 1.2418,                0.94738,                0.94295,                0.97265,                0.77916,                 0.7977,                0.43256,                 1.1006,              0.0050005,              0.0050005,              0.0050005
                    508,                0.94395,                0.73901,                 1.2432,                0.94737,                0.94352,                0.97285,                0.77928,                0.79722,                0.43249,                 1.1002,              0.0049906,              0.0049906,              0.0049906
                    509,                0.94638,                0.74662,                 1.2427,                0.94928,                0.94183,                0.97291,                0.77971,                0.79675,                 0.4322,                 1.0998,              0.0049807,              0.0049807,              0.0049807
                    510,                0.94155,                0.74136,                 1.2369,                0.94757,                0.94332,                0.97289,                0.77963,                0.79646,                0.43199,                 1.0995,              0.0049708,              0.0049708,              0.0049708
                    511,                0.94419,                0.74266,                 1.2394,                0.94765,                0.94359,                0.97308,                0.78002,                0.79606,                 0.4315,                 1.0992,              0.0049609,              0.0049609,              0.0049609
                    512,                  0.942,                0.74697,                 1.2441,                0.94771,                0.94344,                0.97325,                0.77984,                0.79554,                0.43129,                 1.0988,               0.004951,               0.004951,               0.004951
                    513,                0.94484,                0.75059,                 1.2436,                0.94802,                0.94389,                0.97346,                0.78077,                0.79495,                0.43114,                 1.0985,              0.0049411,              0.0049411,              0.0049411
                    514,                0.94849,                0.75185,                 1.2416,                0.94884,                0.94378,                0.97354,                0.78047,                 0.7945,                0.43121,                 1.0979,              0.0049312,              0.0049312,              0.0049312
                    515,                0.94498,                0.74824,                 1.2449,                0.94824,                0.94392,                0.97381,                0.78062,                0.79413,                0.43091,                 1.0979,              0.0049213,              0.0049213,              0.0049213
                    516,                0.94667,                0.74407,                 1.2402,                0.94846,                0.94391,                0.97382,                0.78085,                0.79358,                0.43071,                 1.0973,              0.0049114,              0.0049114,              0.0049114
                    517,                0.94556,                0.74455,                 1.2372,                0.94934,                0.94394,                0.97395,                0.78107,                0.79341,                0.43037,                 1.0975,              0.0049015,              0.0049015,              0.0049015
                    518,                0.94161,                0.74953,                 1.2409,                 0.9489,                0.94442,                0.97428,                0.78144,                0.79313,                0.43031,                 1.0974,              0.0048916,              0.0048916,              0.0048916
                    519,                0.94803,                0.74229,                 1.2418,                0.94885,                0.94449,                 0.9743,                0.78104,                0.79267,                0.43046,                 1.0968,              0.0048817,              0.0048817,              0.0048817
                    520,                 0.9451,                0.74595,                 1.2396,                0.94877,                0.94498,                0.97437,                0.78167,                0.79237,                0.43037,                 1.0968,              0.0048718,              0.0048718,              0.0048718
                    521,                0.94681,                0.74377,                 1.2407,                0.94824,                0.94641,                0.97435,                0.78146,                0.79202,                0.43009,                 1.0965,              0.0048619,              0.0048619,              0.0048619
                    522,                0.94091,                0.73685,                 1.2366,                0.94796,                0.94669,                 0.9742,                0.78123,                0.79202,                0.42975,                 1.0967,               0.004852,               0.004852,               0.004852
                    523,                 0.9434,                0.74236,                 1.2387,                0.94825,                 0.9466,                0.97422,                0.78191,                0.79164,                0.42961,                 1.0964,              0.0048421,              0.0048421,              0.0048421
                    524,                0.94633,                 0.7434,                 1.2411,                0.94809,                0.94721,                0.97439,                 0.7817,                0.79136,                0.42926,                 1.0963,              0.0048322,              0.0048322,              0.0048322
                    525,                0.94066,                0.73788,                 1.2395,                0.94741,                0.94691,                0.97441,                0.78181,                0.79092,                0.42924,                 1.0959,              0.0048223,              0.0048223,              0.0048223
                    526,                0.94296,                0.74035,                   1.24,                0.94712,                0.94703,                0.97437,                0.78212,                0.79023,                0.42902,                 1.0954,              0.0048124,              0.0048124,              0.0048124
                    527,                0.94183,                0.74097,                 1.2389,                0.94697,                0.94748,                0.97438,                0.78237,                0.78977,                0.42898,                 1.0951,              0.0048025,              0.0048025,              0.0048025
                    528,                0.94297,                0.73801,                 1.2385,                0.94658,                0.94804,                0.97429,                0.78258,                0.78967,                0.42892,                 1.0949,              0.0047926,              0.0047926,              0.0047926
                    529,                0.94362,                0.73696,                 1.2366,                0.94673,                 0.9473,                0.97419,                0.78262,                0.78927,                0.42859,                 1.0947,              0.0047827,              0.0047827,              0.0047827
                    530,                0.94353,                 0.7401,                 1.2386,                 0.9471,                0.94684,                0.97423,                0.78228,                0.78886,                0.42829,                 1.0944,              0.0047728,              0.0047728,              0.0047728
                    531,                0.93722,                0.73761,                 1.2368,                0.94774,                0.94747,                0.97426,                0.78265,                 0.7885,                0.42809,                 1.0943,              0.0047629,              0.0047629,              0.0047629
                    532,                0.94456,                0.73911,                  1.241,                0.94711,                0.94786,                 0.9743,                0.78247,                0.78795,                0.42771,                 1.0935,               0.004753,               0.004753,               0.004753
                    533,                0.94084,                0.74361,                 1.2338,                0.94676,                0.94938,                0.97442,                0.78262,                0.78709,                0.42771,                 1.0928,              0.0047431,              0.0047431,              0.0047431
                    534,                0.93984,                0.74166,                 1.2409,                0.94716,                0.94839,                0.97453,                0.78286,                0.78674,                0.42749,                 1.0926,              0.0047332,              0.0047332,              0.0047332
                    535,                0.93813,                0.73869,                 1.2351,                0.94798,                0.94914,                0.97463,                0.78288,                0.78623,                0.42709,                 1.0923,              0.0047233,              0.0047233,              0.0047233
                    536,                0.94293,                 0.7428,                 1.2397,                0.94746,                0.94925,                 0.9746,                 0.7831,                0.78612,                0.42661,                 1.0923,              0.0047134,              0.0047134,              0.0047134
                    537,                0.93642,                0.73444,                 1.2378,                0.94776,                0.94864,                0.97443,                 0.7835,                0.78565,                0.42631,                 1.0917,              0.0047035,              0.0047035,              0.0047035
                    538,                0.94311,                0.74013,                 1.2408,                0.94676,                0.94894,                0.97455,                0.78368,                 0.7851,                0.42606,                 1.0913,              0.0046936,              0.0046936,              0.0046936
                    539,                0.93993,                0.74067,                 1.2366,                0.94592,                0.94985,                0.97452,                 0.7837,                0.78477,                0.42569,                 1.0909,              0.0046837,              0.0046837,              0.0046837
                    540,                0.93962,                0.74051,                  1.238,                0.94688,                0.94928,                0.97443,                0.78404,                0.78448,                0.42581,                 1.0905,              0.0046738,              0.0046738,              0.0046738
                    541,                0.94232,                0.74116,                 1.2373,                0.94743,                0.94927,                0.97427,                0.78403,                0.78405,                 0.4254,                   1.09,              0.0046639,              0.0046639,              0.0046639
                    542,                0.93675,                0.73186,                 1.2353,                0.94809,                0.94902,                0.97428,                0.78412,                0.78361,                0.42519,                 1.0899,               0.004654,               0.004654,               0.004654
                    543,                0.94068,                0.74097,                 1.2386,                0.94735,                0.94948,                0.97433,                0.78437,                0.78328,                0.42493,                 1.0897,              0.0046441,              0.0046441,              0.0046441
                    544,                0.93579,                0.73769,                 1.2341,                0.94802,                0.94965,                0.97448,                0.78444,                0.78288,                0.42498,                 1.0891,              0.0046342,              0.0046342,              0.0046342
                    545,                 0.9323,                0.73345,                 1.2335,                0.94658,                0.94941,                0.97441,                0.78432,                0.78269,                0.42485,                 1.0888,              0.0046243,              0.0046243,              0.0046243
                    546,                0.93766,                0.73724,                  1.238,                0.94726,                0.94946,                0.97439,                0.78456,                0.78261,                0.42471,                 1.0889,              0.0046144,              0.0046144,              0.0046144
                    547,                0.93613,                0.73199,                  1.232,                0.94777,                0.94944,                0.97431,                0.78433,                0.78236,                0.42475,                 1.0888,              0.0046045,              0.0046045,              0.0046045
                    548,                0.94197,                 0.7426,                 1.2394,                0.94735,                0.95065,                0.97423,                0.78453,                0.78224,                0.42475,                 1.0887,              0.0045946,              0.0045946,              0.0045946
                    549,                0.93654,                0.73753,                 1.2335,                0.94772,                0.95055,                0.97418,                0.78464,                0.78191,                0.42456,                 1.0884,              0.0045847,              0.0045847,              0.0045847
                    550,                0.93756,                0.73755,                 1.2383,                0.94825,                0.94961,                0.97426,                0.78502,                0.78162,                0.42442,                 1.0882,              0.0045748,              0.0045748,              0.0045748
                    551,                0.93718,                0.73452,                  1.233,                0.94805,                0.94945,                0.97424,                0.78528,                 0.7816,                0.42422,                 1.0882,              0.0045649,              0.0045649,              0.0045649
                    552,                0.94026,                0.73762,                  1.237,                0.94922,                0.94902,                0.97423,                0.78533,                0.78106,                0.42411,                 1.0879,               0.004555,               0.004555,               0.004555
                    553,                0.93399,                0.73325,                 1.2312,                0.94818,                0.94978,                0.97446,                0.78543,                0.78046,                0.42387,                 1.0874,              0.0045451,              0.0045451,              0.0045451
                    554,                0.93394,                0.72734,                 1.2296,                0.94887,                0.94927,                 0.9746,                0.78563,                0.78002,                0.42362,                  1.087,              0.0045352,              0.0045352,              0.0045352
                    555,                0.93646,                0.73192,                 1.2362,                0.94944,                0.94872,                0.97438,                 0.7854,                0.77992,                0.42349,                 1.0869,              0.0045253,              0.0045253,              0.0045253
                    556,                0.94215,                0.73914,                 1.2387,                0.94947,                0.94843,                0.97441,                0.78545,                 0.7795,                0.42353,                 1.0865,              0.0045154,              0.0045154,              0.0045154
                    557,                0.93077,                0.72492,                 1.2307,                0.94961,                0.94814,                 0.9746,                0.78549,                0.77911,                0.42336,                 1.0861,              0.0045055,              0.0045055,              0.0045055
                    558,                0.93243,                0.73228,                  1.232,                0.94914,                0.94899,                0.97457,                0.78626,                0.77902,                0.42306,                 1.0861,              0.0044956,              0.0044956,              0.0044956
                    559,                0.93228,                0.72884,                 1.2313,                0.94653,                0.95064,                0.97471,                0.78597,                0.77885,                0.42297,                 1.0859,              0.0044857,              0.0044857,              0.0044857
                    560,                0.93806,                0.74022,                 1.2367,                 0.9455,                0.95074,                0.97486,                0.78622,                0.77833,                 0.4229,                 1.0854,              0.0044758,              0.0044758,              0.0044758
                    561,                0.93227,                0.73406,                 1.2308,                0.95016,                0.94841,                0.97499,                0.78698,                0.77803,                 0.4228,                 1.0852,              0.0044659,              0.0044659,              0.0044659
                    562,                0.93476,                0.74154,                 1.2361,                0.94938,                 0.9485,                0.97495,                0.78703,                0.77728,                0.42282,                 1.0846,               0.004456,               0.004456,               0.004456
                    563,                  0.937,                0.73617,                 1.2347,                0.94937,                0.94833,                0.97492,                0.78735,                 0.7767,                0.42257,                 1.0841,              0.0044461,              0.0044461,              0.0044461
                    564,                0.93057,                0.72647,                 1.2332,                0.94941,                0.94906,                0.97493,                0.78724,                0.77595,                0.42229,                 1.0834,              0.0044362,              0.0044362,              0.0044362
                    565,                0.93146,                0.72359,                 1.2296,                0.94831,                0.94997,                0.97493,                0.78725,                0.77542,                0.42211,                 1.0829,              0.0044263,              0.0044263,              0.0044263
                    566,                0.93501,                0.73383,                 1.2321,                0.94861,                0.94942,                0.97492,                0.78772,                0.77516,                0.42188,                 1.0825,              0.0044164,              0.0044164,              0.0044164
                    567,                0.93139,                0.73022,                 1.2309,                0.95077,                0.94854,                0.97503,                0.78791,                0.77453,                0.42193,                 1.0818,              0.0044065,              0.0044065,              0.0044065
                    568,                0.93204,                0.72676,                 1.2307,                 0.9497,                0.94896,                0.97497,                0.78811,                0.77426,                0.42172,                 1.0815,              0.0043966,              0.0043966,              0.0043966
                    569,                0.93295,                0.73088,                 1.2323,                0.94855,                0.94901,                0.97494,                0.78832,                0.77387,                 0.4216,                  1.081,              0.0043867,              0.0043867,              0.0043867
                    570,                0.92582,                0.72432,                 1.2293,                 0.9484,                0.94919,                 0.9748,                0.78833,                0.77357,                0.42138,                 1.0807,              0.0043768,              0.0043768,              0.0043768
                    571,                0.92942,                0.72898,                 1.2311,                 0.9498,                0.94839,                0.97475,                 0.7883,                0.77319,                0.42118,                 1.0805,              0.0043669,              0.0043669,              0.0043669
                    572,                0.92796,                0.73014,                  1.229,                0.95005,                0.94793,                 0.9749,                0.78865,                0.77285,                0.42093,                 1.0804,               0.004357,               0.004357,               0.004357
                    573,                0.92477,                0.72829,                 1.2316,                0.94763,                0.94969,                0.97494,                0.78892,                0.77237,                0.42061,                 1.0803,              0.0043471,              0.0043471,              0.0043471
                    574,                0.93353,                0.72683,                 1.2309,                0.94837,                0.94849,                 0.9751,                0.78948,                0.77159,                0.42014,                 1.0795,              0.0043372,              0.0043372,              0.0043372
                    575,                0.92888,                0.72889,                 1.2301,                0.94845,                 0.9478,                0.97507,                0.78982,                0.77087,                0.41978,                 1.0792,              0.0043273,              0.0043273,              0.0043273
                    576,                0.93068,                0.72885,                 1.2305,                0.94878,                0.94647,                0.97509,                0.79006,                0.77037,                0.41958,                 1.0789,              0.0043174,              0.0043174,              0.0043174
                    577,                0.93033,                0.72597,                 1.2249,                0.94822,                0.94798,                0.97544,                0.79008,                0.77003,                0.41894,                 1.0785,              0.0043075,              0.0043075,              0.0043075
                    578,                 0.9305,                 0.7332,                 1.2283,                0.94679,                0.94955,                0.97541,                 0.7901,                0.76944,                0.41866,                 1.0781,              0.0042976,              0.0042976,              0.0042976
                    579,                0.92719,                0.72052,                 1.2252,                0.95036,                0.94508,                0.97521,                0.79067,                0.76895,                0.41837,                 1.0776,              0.0042877,              0.0042877,              0.0042877
                    580,                0.92182,                0.71859,                  1.225,                0.94984,                0.94725,                0.97533,                0.79089,                0.76858,                0.41813,                 1.0773,              0.0042778,              0.0042778,              0.0042778
                    581,                0.92505,                0.72678,                 1.2251,                0.95068,                0.94721,                0.97541,                0.79083,                0.76802,                0.41755,                 1.0768,              0.0042679,              0.0042679,              0.0042679
