                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    802,                 0.5515,                0.38389,                  1.003,                0.97126,                0.97004,                0.98806,                0.89856,                0.49841,                0.28148,                0.87717,                0.00208,                0.00208,                0.00208
                    803,                0.54943,                0.38223,                 1.0036,                0.97211,                0.96929,                0.98808,                0.89845,                0.49801,                0.28138,                0.87698,              0.0020701,              0.0020701,              0.0020701
                    804,                0.55618,                0.39179,                 1.0069,                0.97293,                0.96874,                0.98808,                0.89875,                0.49756,                0.28144,                0.87668,              0.0020602,              0.0020602,              0.0020602
                    805,                0.55242,                0.38326,                 1.0031,                0.97351,                  0.969,                0.98814,                0.89832,                0.49733,                0.28125,                0.87651,              0.0020503,              0.0020503,              0.0020503
                    806,                0.54961,                0.38499,                 1.0047,                0.97347,                0.96896,                0.98816,                0.89884,                0.49682,                0.28106,                 0.8762,              0.0020404,              0.0020404,              0.0020404
                    807,                0.55336,                 0.3861,                 1.0073,                0.97348,                0.96916,                0.98814,                0.89875,                0.49646,                 0.2807,                0.87606,              0.0020305,              0.0020305,              0.0020305
                    808,                0.54874,                0.38154,                 1.0006,                0.97325,                0.96905,                0.98814,                0.89889,                0.49616,                0.28046,                0.87587,              0.0020206,              0.0020206,              0.0020206
                    809,                0.55162,                0.38747,                 1.0036,                0.97341,                0.96906,                0.98813,                0.89897,                0.49592,                0.28028,                0.87574,              0.0020107,              0.0020107,              0.0020107
                    810,                0.54795,                0.38216,                 1.0002,                0.97349,                 0.9688,                0.98809,                0.89913,                0.49556,                 0.2803,                0.87535,              0.0020008,              0.0020008,              0.0020008
                    811,                0.54914,                0.38629,                 1.0055,                0.97335,                0.96877,                0.98812,                 0.8988,                0.49527,                0.28002,                0.87534,              0.0019909,              0.0019909,              0.0019909
                    812,                0.54661,                0.38228,                 1.0015,                0.97326,                0.96885,                0.98816,                0.89899,                0.49464,                0.27984,                0.87477,               0.001981,               0.001981,               0.001981
                    813,                0.54922,                0.38425,                 1.0033,                0.97335,                0.96924,                0.98818,                0.89925,                0.49411,                0.27979,                0.87464,              0.0019711,              0.0019711,              0.0019711
                    814,                0.54934,                0.38314,                 1.0004,                0.97383,                0.96891,                0.98822,                0.89944,                0.49354,                0.27963,                0.87426,              0.0019612,              0.0019612,              0.0019612
                    815,                0.54428,                0.37889,                0.99852,                0.97374,                0.96891,                0.98826,                0.89983,                 0.4932,                 0.2794,                0.87406,              0.0019513,              0.0019513,              0.0019513
                    816,                0.54832,                0.38238,                 1.0018,                0.97319,                0.96924,                0.98828,                0.89964,                0.49286,                0.27944,                0.87368,              0.0019414,              0.0019414,              0.0019414
                    817,                0.54781,                0.38443,                 1.0028,                0.97336,                0.96886,                0.98827,                0.89961,                0.49262,                0.27906,                0.87352,              0.0019315,              0.0019315,              0.0019315
                    818,                0.54177,                0.37895,                0.99784,                0.97339,                0.96881,                0.98826,                0.89971,                0.49223,                0.27882,                 0.8734,              0.0019216,              0.0019216,              0.0019216
                    819,                0.54055,                0.38043,                0.99856,                0.97304,                0.96886,                 0.9883,                0.89956,                 0.4915,                 0.2789,                0.87251,              0.0019117,              0.0019117,              0.0019117
                    820,                0.54198,                0.37882,                0.99926,                0.97295,                0.96887,                0.98833,                0.89982,                0.49095,                0.27884,                 0.8719,              0.0019018,              0.0019018,              0.0019018
                    821,                0.54482,                0.38034,                 1.0021,                0.97289,                 0.9688,                0.98835,                0.90021,                0.49035,                0.27869,                 0.8714,              0.0018919,              0.0018919,              0.0018919
                    822,                0.54352,                0.37948,                0.99893,                0.97305,                0.96878,                0.98834,                0.90024,                0.48991,                0.27842,                0.87111,               0.001882,               0.001882,               0.001882
                    823,                0.54131,                 0.3803,                 1.0001,                0.97304,                0.96915,                0.98839,                0.90071,                0.48957,                0.27824,                0.87074,              0.0018721,              0.0018721,              0.0018721
                    824,                0.54149,                0.38012,                0.99926,                0.97297,                0.96902,                0.98839,                0.90078,                0.48901,                0.27819,                0.87028,              0.0018622,              0.0018622,              0.0018622
                    825,                0.54045,                0.37664,                0.99924,                0.97188,                0.97041,                0.98839,                0.90064,                 0.4886,                0.27805,                0.86987,              0.0018523,              0.0018523,              0.0018523
                    826,                0.53804,                0.37534,                0.99664,                0.97255,                0.96998,                0.98841,                0.90088,                0.48802,                0.27796,                0.86948,              0.0018424,              0.0018424,              0.0018424
                    827,                0.53883,                0.37724,                0.99464,                0.97255,                0.97001,                0.98844,                0.90083,                0.48816,                0.27757,                0.86991,              0.0018325,              0.0018325,              0.0018325
                    828,                0.53836,                0.37921,                0.99851,                0.97205,                0.96972,                0.98846,                0.90078,                0.48778,                0.27738,                 0.8697,              0.0018226,              0.0018226,              0.0018226
                    829,                0.53432,                0.37425,                0.99444,                0.97201,                0.96966,                0.98849,                0.90115,                0.48731,                0.27717,                0.86903,              0.0018127,              0.0018127,              0.0018127
                    830,                0.53768,                0.37649,                0.99695,                0.97235,                0.96993,                0.98852,                0.90157,                0.48694,                0.27737,                0.86864,              0.0018028,              0.0018028,              0.0018028
                    831,                0.53411,                0.37066,                0.99544,                0.97225,                0.97052,                0.98849,                0.90184,                0.48648,                0.27735,                0.86833,              0.0017929,              0.0017929,              0.0017929
                    832,                0.53267,                0.37427,                0.99503,                0.97232,                0.97013,                0.98849,                0.90187,                0.48617,                0.27734,                0.86811,               0.001783,               0.001783,               0.001783
                    833,                0.53425,                0.37441,                0.99469,                0.97228,                0.97002,                0.98842,                0.90164,                0.48594,                0.27743,                0.86782,              0.0017731,              0.0017731,              0.0017731
                    834,                0.53185,                0.37216,                 0.9959,                0.97241,                0.97022,                0.98843,                0.90212,                0.48568,                0.27733,                0.86774,              0.0017632,              0.0017632,              0.0017632
                    835,                0.53187,                0.37546,                0.99275,                0.97232,                0.97023,                0.98845,                0.90226,                 0.4854,                0.27691,                0.86753,              0.0017533,              0.0017533,              0.0017533
                    836,                0.53304,                 0.3718,                0.99578,                0.97173,                0.97083,                0.98842,                0.90243,                 0.4851,                0.27661,                0.86746,              0.0017434,              0.0017434,              0.0017434
                    837,                0.52959,                0.37153,                0.99223,                0.97032,                0.97294,                0.98839,                0.90262,                0.48437,                 0.2763,                  0.867,              0.0017335,              0.0017335,              0.0017335
                    838,                0.52997,                0.36951,                0.99068,                0.97027,                0.97309,                0.98833,                 0.9026,                0.48411,                0.27646,                0.86675,              0.0017236,              0.0017236,              0.0017236
                    839,                0.53046,                0.36873,                0.99264,                0.97005,                0.97314,                0.98825,                0.90277,                0.48382,                0.27645,                0.86658,              0.0017137,              0.0017137,              0.0017137
                    840,                0.52754,                0.36455,                0.99111,                0.96938,                 0.9733,                0.98826,                 0.9028,                0.48342,                0.27662,                 0.8663,              0.0017038,              0.0017038,              0.0017038
                    841,                0.52443,                0.36285,                0.99083,                0.96912,                0.97333,                0.98825,                 0.9028,                  0.483,                0.27634,                0.86598,              0.0016939,              0.0016939,              0.0016939
                    842,                0.52862,                0.36979,                 0.9918,                0.96996,                0.97252,                 0.9883,                0.90314,                0.48265,                0.27608,                0.86572,               0.001684,               0.001684,               0.001684
                    843,                0.52551,                0.36641,                0.99004,                0.96944,                0.97343,                0.98832,                0.90284,                 0.4826,                0.27614,                0.86564,              0.0016741,              0.0016741,              0.0016741
                    844,                0.52615,                0.36777,                0.99165,                0.96988,                0.97256,                0.98834,                 0.9031,                0.48209,                0.27612,                0.86528,              0.0016642,              0.0016642,              0.0016642
                    845,                0.52133,                0.36514,                0.99048,                0.96969,                0.97339,                0.98835,                0.90339,                0.48179,                0.27602,                0.86512,              0.0016543,              0.0016543,              0.0016543
                    846,                0.52339,                0.36374,                0.98858,                0.96934,                0.97346,                0.98839,                0.90319,                0.48148,                0.27595,                0.86491,              0.0016444,              0.0016444,              0.0016444
                    847,                0.52046,                0.36245,                0.98884,                0.96914,                 0.9736,                0.98842,                0.90354,                  0.481,                 0.2756,                0.86454,              0.0016345,              0.0016345,              0.0016345
                    848,                0.52136,                0.36408,                0.98739,                0.96898,                0.97319,                0.98841,                0.90368,                0.48054,                0.27556,                0.86416,              0.0016246,              0.0016246,              0.0016246
                    849,                0.51782,                0.36199,                0.98715,                0.96929,                 0.9735,                0.98844,                0.90393,                 0.4801,                0.27557,                 0.8638,              0.0016147,              0.0016147,              0.0016147
                    850,                0.52085,                 0.3631,                0.98777,                0.96961,                0.97343,                0.98848,                0.90391,                 0.4797,                0.27526,                 0.8635,              0.0016048,              0.0016048,              0.0016048
                    851,                0.51663,                0.35986,                0.98459,                0.96983,                0.97361,                0.98846,                0.90394,                0.47915,                0.27511,                 0.8631,              0.0015949,              0.0015949,              0.0015949
                    852,                0.51912,                0.36044,                0.98397,                0.96997,                0.97352,                0.98845,                0.90394,                0.47882,                0.27496,                0.86284,               0.001585,               0.001585,               0.001585
                    853,                0.51471,                0.35909,                0.98439,                0.96998,                0.97331,                0.98849,                0.90425,                 0.4785,                0.27476,                0.86264,              0.0015751,              0.0015751,              0.0015751
                    854,                0.51648,                0.36112,                0.98624,                0.96991,                0.97356,                0.98853,                0.90427,                0.47814,                0.27466,                0.86247,              0.0015652,              0.0015652,              0.0015652
                    855,                0.51472,                0.35818,                0.98731,                 0.9701,                0.97348,                0.98856,                 0.9045,                0.47777,                0.27467,                0.86215,              0.0015553,              0.0015553,              0.0015553
                    856,                0.51271,                0.35838,                0.98402,                 0.9701,                 0.9734,                 0.9886,                 0.9047,                0.47741,                0.27449,                0.86198,              0.0015454,              0.0015454,              0.0015454
                    857,                0.50936,                0.35716,                0.98386,                0.97037,                0.97363,                0.98861,                0.90489,                0.47722,                0.27432,                0.86197,              0.0015355,              0.0015355,              0.0015355
                    858,                0.51423,                0.36066,                0.98766,                0.97045,                 0.9735,                0.98864,                0.90501,                0.47675,                0.27418,                0.86167,              0.0015256,              0.0015256,              0.0015256
                    859,                0.50895,                0.35677,                0.98385,                0.97112,                 0.9734,                 0.9886,                0.90496,                0.47613,                0.27387,                0.86118,              0.0015157,              0.0015157,              0.0015157
                    860,                0.50923,                0.35487,                0.98217,                0.97149,                0.97372,                0.98859,                0.90547,                0.47567,                0.27355,                 0.8608,              0.0015058,              0.0015058,              0.0015058
                    861,                0.50866,                0.35567,                0.98306,                0.97144,                0.97347,                 0.9886,                0.90543,                 0.4753,                0.27375,                0.86071,              0.0014959,              0.0014959,              0.0014959
                    862,                0.50764,                0.35512,                0.98217,                0.97126,                0.97317,                0.98855,                0.90566,                 0.4748,                0.27336,                 0.8603,               0.001486,               0.001486,               0.001486
                    863,                0.50808,                0.35384,                0.98206,                0.97049,                0.97341,                 0.9885,                  0.906,                 0.4745,                0.27342,                0.86004,              0.0014761,              0.0014761,              0.0014761
                    864,                0.50391,                0.35211,                0.98028,                0.96992,                0.97363,                0.98841,                0.90591,                0.47409,                0.27325,                0.85982,              0.0014662,              0.0014662,              0.0014662
                    865,                0.50738,                0.35438,                0.98298,                0.97044,                0.97322,                 0.9885,                0.90583,                0.47355,                0.27336,                0.85943,              0.0014563,              0.0014563,              0.0014563
                    866,                0.50426,                0.35153,                0.98237,                0.97057,                0.97348,                0.98853,                0.90619,                0.47326,                0.27291,                 0.8594,              0.0014464,              0.0014464,              0.0014464
                    867,                0.50591,                 0.3537,                0.97951,                0.97079,                0.97269,                0.98855,                0.90622,                0.47281,                0.27286,                0.85934,              0.0014365,              0.0014365,              0.0014365
                    868,                  0.503,                0.34999,                0.97988,                0.97138,                 0.9724,                0.98857,                0.90641,                0.47265,                0.27282,                0.85918,              0.0014266,              0.0014266,              0.0014266
                    869,                0.40246,                0.27859,                0.93173,                0.97088,                0.97304,                0.98856,                0.90644,                0.47252,                 0.2726,                0.85919,              0.0014167,              0.0014167,              0.0014167
                    870,                0.42434,                 0.2879,                0.94104,                0.96875,                0.97523,                0.98856,                 0.9069,                0.47251,                0.27268,                0.85923,              0.0014068,              0.0014068,              0.0014068
                    871,                 0.4352,                0.29513,                 0.9462,                0.96795,                 0.9756,                0.98854,                0.90691,                0.47215,                0.27261,                 0.8591,              0.0013969,              0.0013969,              0.0013969
                    872,                 0.4407,                0.30162,                0.94958,                  0.968,                 0.9757,                0.98857,                0.90692,                0.47222,                0.27257,                0.85914,               0.001387,               0.001387,               0.001387
                    873,                0.44058,                 0.3011,                0.94799,                 0.9705,                0.97309,                0.98858,                0.90659,                0.47209,                0.27251,                0.85911,              0.0013771,              0.0013771,              0.0013771
                    874,                0.44831,                0.30418,                 0.9517,                 0.9683,                0.97608,                0.98847,                0.90664,                0.47203,                 0.2725,                0.85918,              0.0013672,              0.0013672,              0.0013672
                    875,                0.44485,                 0.3016,                0.94767,                0.96869,                0.97526,                0.98845,                 0.9067,                0.47204,                0.27244,                0.85941,              0.0013573,              0.0013573,              0.0013573
                    876,                0.44778,                 0.3066,                0.95135,                0.96885,                0.97507,                0.98852,                  0.907,                0.47213,                0.27229,                0.85956,              0.0013474,              0.0013474,              0.0013474
                    877,                0.45049,                0.30865,                0.95195,                0.96814,                0.97524,                0.98855,                  0.907,                  0.472,                0.27218,                0.85964,              0.0013375,              0.0013375,              0.0013375
                    878,                0.45499,                0.30775,                0.95422,                0.96913,                0.97502,                0.98858,                0.90705,                0.47192,                0.27212,                0.85964,              0.0013276,              0.0013276,              0.0013276
                    879,                0.45096,                0.30955,                0.95487,                0.96875,                0.97513,                0.98856,                0.90733,                0.47185,                0.27232,                 0.8596,              0.0013177,              0.0013177,              0.0013177
                    880,                0.45008,                0.30793,                0.95376,                0.96827,                0.97499,                0.98858,                0.90731,                0.47176,                0.27212,                0.85956,              0.0013078,              0.0013078,              0.0013078
                    881,                0.45041,                0.30699,                0.95298,                0.96833,                0.97586,                0.98858,                 0.9076,                0.47158,                0.27191,                 0.8595,              0.0012979,              0.0012979,              0.0012979
                    882,                0.45415,                0.30927,                0.95529,                 0.9682,                0.97558,                0.98857,                 0.9074,                0.47152,                0.27175,                0.85953,               0.001288,               0.001288,               0.001288
                    883,                0.45204,                0.30785,                0.95231,                0.96792,                0.97575,                0.98859,                0.90719,                 0.4715,                0.27139,                0.85957,              0.0012781,              0.0012781,              0.0012781
                    884,                0.45251,                0.30871,                0.95425,                0.96814,                0.97573,                0.98862,                0.90715,                0.47138,                0.27116,                0.85969,              0.0012682,              0.0012682,              0.0012682
                    885,                0.45164,                0.30911,                0.95674,                0.96837,                0.97461,                0.98862,                0.90746,                0.47113,                0.27105,                0.85952,              0.0012583,              0.0012583,              0.0012583
                    886,                 0.4505,                0.30785,                0.95501,                0.96854,                0.97618,                 0.9886,                0.90708,                0.47094,                0.27111,                0.85937,              0.0012484,              0.0012484,              0.0012484
                    887,                0.45471,                0.30987,                0.95502,                0.96856,                0.97586,                0.98847,                0.90699,                0.47071,                0.27119,                0.85929,              0.0012385,              0.0012385,              0.0012385
                    888,                0.45155,                0.30889,                0.95565,                0.96919,                0.97595,                0.98849,                0.90756,                 0.4705,                0.27098,                0.85917,              0.0012286,              0.0012286,              0.0012286
                    889,                0.45265,                0.30729,                 0.9539,                 0.9689,                  0.976,                0.98845,                0.90726,                0.47034,                0.27093,                0.85904,              0.0012187,              0.0012187,              0.0012187
                    890,                0.45349,                0.30849,                0.95309,                 0.9696,                0.97561,                0.98833,                0.90723,                0.47008,                0.27057,                0.85904,              0.0012088,              0.0012088,              0.0012088
                    891,                0.45152,                0.31066,                0.95497,                 0.9687,                0.97639,                0.98831,                0.90739,                0.46977,                0.27039,                0.85888,              0.0011989,              0.0011989,              0.0011989
                    892,                0.45523,                0.30982,                0.95519,                0.96873,                0.97675,                0.98832,                0.90765,                0.46966,                0.27025,                0.85888,               0.001189,               0.001189,               0.001189
                    893,                0.45046,                0.30737,                0.95425,                0.96988,                0.97495,                0.98829,                0.90792,                0.46939,                0.27004,                0.85876,              0.0011791,              0.0011791,              0.0011791
                    894,                0.45543,                0.31083,                0.95482,                0.96888,                 0.9763,                0.98829,                0.90803,                0.46933,                0.26977,                0.85892,              0.0011692,              0.0011692,              0.0011692
                    895,                0.44981,                0.30918,                0.95287,                0.96979,                0.97579,                0.98827,                 0.9079,                0.46918,                0.26918,                0.85887,              0.0011593,              0.0011593,              0.0011593
                    896,                0.45402,                0.31022,                0.95579,                0.97009,                0.97538,                0.98825,                0.90793,                0.46891,                0.26897,                 0.8589,              0.0011494,              0.0011494,              0.0011494
                    897,                 0.4507,                0.30847,                0.95444,                 0.9687,                0.97623,                0.98829,                 0.9082,                0.46874,                0.26887,                0.85883,              0.0011395,              0.0011395,              0.0011395
                    898,                0.44735,                0.30526,                0.95318,                0.97052,                0.97453,                0.98829,                0.90838,                0.46855,                0.26849,                0.85885,              0.0011296,              0.0011296,              0.0011296
                    899,                0.45118,                0.30736,                 0.9558,                0.96979,                0.97529,                 0.9883,                0.90876,                0.46836,                0.26831,                0.85876,              0.0011197,              0.0011197,              0.0011197
                    900,                 0.4501,                0.30881,                0.95249,                0.96973,                0.97522,                0.98831,                0.90897,                0.46808,                0.26803,                0.85868,              0.0011098,              0.0011098,              0.0011098
                    901,                0.45117,                0.30861,                0.95484,                0.96842,                0.97614,                0.98835,                0.90857,                0.46809,                0.26804,                0.85884,              0.0010999,              0.0010999,              0.0010999
                    902,                0.45145,                0.30824,                0.95233,                0.96837,                0.97655,                0.98831,                0.90863,                0.46804,                0.26799,                0.85881,                0.00109,                0.00109,                0.00109
                    903,                0.44889,                0.30945,                0.95223,                0.96757,                0.97723,                0.98834,                0.90886,                0.46787,                0.26807,                0.85872,              0.0010801,              0.0010801,              0.0010801
                    904,                0.44974,                0.30963,                0.95439,                0.96734,                0.97726,                0.98836,                0.90885,                0.46769,                0.26804,                0.85857,              0.0010702,              0.0010702,              0.0010702
                    905,                0.44829,                0.30754,                0.95373,                0.96742,                0.97729,                0.98833,                0.90879,                 0.4676,                0.26801,                0.85858,              0.0010603,              0.0010603,              0.0010603
                    906,                0.45312,                0.30892,                  0.953,                0.96733,                0.97698,                0.98832,                0.90897,                0.46748,                0.26822,                0.85856,              0.0010504,              0.0010504,              0.0010504
                    907,                0.44762,                0.30777,                0.95361,                0.96741,                0.97706,                0.98835,                0.90921,                0.46738,                0.26813,                0.85842,              0.0010405,              0.0010405,              0.0010405
                    908,                 0.4507,                0.30854,                0.95618,                0.96758,                0.97763,                0.98844,                0.90954,                0.46752,                0.26807,                0.85877,              0.0010306,              0.0010306,              0.0010306
                    909,                0.45145,                0.30951,                0.95481,                0.96757,                0.97782,                0.98845,                0.90979,                0.46743,                0.26797,                0.85868,              0.0010207,              0.0010207,              0.0010207
                    910,                0.44869,                0.30738,                0.95629,                0.96787,                0.97773,                0.98839,                0.90973,                0.46738,                0.26795,                0.85865,              0.0010108,              0.0010108,              0.0010108
                    911,                0.45052,                0.30815,                0.95575,                0.96811,                0.97761,                0.98841,                0.90942,                0.46721,                0.26837,                0.85842,              0.0010009,              0.0010009,              0.0010009
                    912,                0.44835,                0.30874,                 0.9537,                0.96835,                0.97709,                0.98843,                0.90931,                0.46711,                0.26842,                0.85838,               0.000991,               0.000991,               0.000991
                    913,                0.44835,                0.30867,                0.95395,                0.96838,                0.97672,                0.98846,                0.90956,                0.46672,                0.26809,                0.85816,              0.0009811,              0.0009811,              0.0009811
                    914,                0.45001,                0.30715,                0.95291,                0.96836,                0.97658,                0.98849,                0.90959,                 0.4665,                0.26806,                0.85799,              0.0009712,              0.0009712,              0.0009712
                    915,                0.44889,                0.30778,                0.95463,                0.96846,                0.97701,                0.98849,                0.90987,                0.46645,                0.26803,                0.85805,              0.0009613,              0.0009613,              0.0009613
                    916,                0.45246,                0.31134,                0.95544,                0.96849,                0.97683,                0.98852,                0.90994,                0.46639,                0.26798,                0.85802,              0.0009514,              0.0009514,              0.0009514
                    917,                0.34931,                0.24409,                0.91142,                0.96824,                0.97706,                 0.9885,                0.90966,                0.46629,                 0.2681,                0.85798,              0.0009415,              0.0009415,              0.0009415
                    918,                0.36912,                0.25127,                0.91864,                0.96865,                0.97693,                0.98846,                0.90939,                0.46596,                0.26823,                0.85772,              0.0009316,              0.0009316,              0.0009316
                    919,                0.37803,                0.25599,                0.92275,                0.97236,                0.97324,                0.98847,                0.90971,                0.46582,                0.26824,                0.85769,              0.0009217,              0.0009217,              0.0009217
                    920,                0.38331,                0.26166,                0.92577,                0.96865,                0.97666,                0.98845,                0.90959,                0.46551,                0.26844,                 0.8575,              0.0009118,              0.0009118,              0.0009118
                    921,                0.38387,                 0.2624,                0.92367,                0.97242,                0.97314,                0.98845,                0.90992,                0.46536,                0.26839,                0.85764,              0.0009019,              0.0009019,              0.0009019
                    922,                0.39274,                0.26591,                0.92753,                0.97201,                0.97345,                0.98843,                0.90969,                0.46543,                0.26841,                0.85776,               0.000892,               0.000892,               0.000892
                    923,                0.39022,                0.26411,                0.92451,                0.97194,                0.97352,                0.98845,                0.90979,                0.46538,                0.26869,                0.85788,              0.0008821,              0.0008821,              0.0008821
                    924,                0.39251,                0.26951,                0.92795,                0.97372,                0.97217,                0.98844,                0.91001,                 0.4655,                0.26887,                0.85807,              0.0008722,              0.0008722,              0.0008722
                    925,                0.39507,                0.26997,                0.92835,                0.97364,                0.97229,                0.98848,                0.90994,                0.46549,                0.26879,                0.85825,              0.0008623,              0.0008623,              0.0008623
                    926,                0.39979,                0.27071,                0.93046,                0.97338,                0.97226,                0.98846,                0.90998,                 0.4654,                0.26869,                0.85824,              0.0008524,              0.0008524,              0.0008524
                    927,                0.39692,                0.27012,                 0.9308,                0.97375,                0.97187,                0.98847,                0.90982,                0.46555,                0.26845,                0.85841,              0.0008425,              0.0008425,              0.0008425
                    928,                0.39811,                0.27099,                0.93129,                0.97364,                0.97175,                0.98846,                0.90996,                0.46544,                 0.2683,                0.85836,              0.0008326,              0.0008326,              0.0008326
                    929,                 0.3963,                0.26827,                0.92997,                0.97379,                0.97163,                0.98848,                0.91011,                0.46532,                0.26825,                0.85834,              0.0008227,              0.0008227,              0.0008227
                    930,                0.40034,                0.27138,                 0.9325,                0.96901,                 0.9768,                0.98849,                0.91018,                 0.4653,                0.26834,                0.85835,              0.0008128,              0.0008128,              0.0008128
                    931,                0.39917,                0.27069,                0.92989,                0.96922,                0.97687,                0.98848,                0.90995,                0.46512,                0.26843,                0.85847,              0.0008029,              0.0008029,              0.0008029
                    932,                0.40034,                0.27149,                 0.9315,                0.96929,                0.97694,                0.98847,                0.91007,                0.46508,                0.26819,                0.85851,               0.000793,               0.000793,               0.000793
                    933,                0.39808,                0.27166,                0.93253,                0.96932,                0.97705,                0.98842,                0.90977,                0.46478,                0.26756,                 0.8585,              0.0007831,              0.0007831,              0.0007831
                    934,                0.39881,                0.27176,                0.93255,                0.96932,                 0.9768,                 0.9884,                0.90988,                0.46475,                0.26744,                0.85867,              0.0007732,              0.0007732,              0.0007732
                    935,                0.40275,                0.27336,                0.93175,                0.96932,                 0.9769,                0.98837,                0.90975,                0.46465,                0.26711,                 0.8587,              0.0007633,              0.0007633,              0.0007633
